NAME                     INSTALLED                         FIXED-IN                                    TYPE    VULNERABILITY        SEVERITY   
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2998        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2997        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2993        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2991        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2982        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2974        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2969        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2968        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2967        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2966        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2963        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2960        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2957        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2950        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2948        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2946        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2938        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2924        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2923        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2922        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2920        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2914        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2911        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2910        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2819        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2805        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2797        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2791        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2778        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2774        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2758        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2757        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2755        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2741        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2740        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2739        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2738        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2737        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2731        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-2730        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2683        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2627        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2614        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2537        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2534        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2531        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2529        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2507        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2503        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2482        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2481        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2019-2455        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2019-18901       Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.62-0ubuntu0.14.04.1                     deb     CVE-2018-3282        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.62-0ubuntu0.14.04.1                     deb     CVE-2018-3174        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.62-0ubuntu0.14.04.1                     deb     CVE-2018-3133        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1                                                       deb     CVE-2018-3123        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.61-0ubuntu0.14.04.1                     deb     CVE-2018-3081        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.61-0ubuntu0.14.04.1                     deb     CVE-2018-3070        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.61-0ubuntu0.14.04.1                     deb     CVE-2018-3066        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.61-0ubuntu0.14.04.1                     deb     CVE-2018-3063        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.61-0ubuntu0.14.04.1                     deb     CVE-2018-3058        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2819        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2818        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2817        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2813        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2781        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2773        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2771        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.61-0ubuntu0.14.04.1                     deb     CVE-2018-2767        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2761        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.60-0ubuntu0.14.04.1                     deb     CVE-2018-2755        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.59-0ubuntu0.14.04.1                     deb     CVE-2018-2668        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.59-0ubuntu0.14.04.1                     deb     CVE-2018-2665        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.59-0ubuntu0.14.04.1                     deb     CVE-2018-2640        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.59-0ubuntu0.14.04.1                     deb     CVE-2018-2622        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.59-0ubuntu0.14.04.1                     deb     CVE-2018-2562        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.57-0ubuntu0.14.04.1                     deb     CVE-2017-3653        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.57-0ubuntu0.14.04.1                     deb     CVE-2017-3652        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.57-0ubuntu0.14.04.1                     deb     CVE-2017-3651        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.57-0ubuntu0.14.04.1                     deb     CVE-2017-3648        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.57-0ubuntu0.14.04.1                     deb     CVE-2017-3641        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.57-0ubuntu0.14.04.1                     deb     CVE-2017-3636        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.57-0ubuntu0.14.04.1                     deb     CVE-2017-3635        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3600        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3464        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3463        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3462        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3461        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3456        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3453        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3329        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3318        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3317        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3313        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3312        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3309        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3308        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3305        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3291        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3265        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3258        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3244        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3243        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.54-0ubuntu0.14.04.1                     deb     CVE-2017-3238        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.58-0ubuntu0.14.04.1                     deb     CVE-2017-10384       Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.58-0ubuntu0.14.04.1                     deb     CVE-2017-10379       Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.58-0ubuntu0.14.04.1                     deb     CVE-2017-10378       Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.58-0ubuntu0.14.04.1                     deb     CVE-2017-10268       Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-8283        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.53-0ubuntu0.14.04.1                     deb     CVE-2016-7440        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-6664        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-6663        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-6662        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-5629        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-5626        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-5624        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-5612        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.53-0ubuntu0.14.04.1                     deb     CVE-2016-5584        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.50-0ubuntu0.14.04.1                     deb     CVE-2016-5440        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.50-0ubuntu0.14.04.1                     deb     CVE-2016-3615        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.50-0ubuntu0.14.04.1                     deb     CVE-2016-3521        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.52-0ubuntu0.14.04.1                     deb     CVE-2016-3492        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.50-0ubuntu0.14.04.1                     deb     CVE-2016-3477        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-2047        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0666        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0650        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0649        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0648        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0647        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0646        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0644        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0643        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0642        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0641        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.49-0ubuntu0.14.04.1                     deb     CVE-2016-0640        Medium      
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21538       Low         
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21537       Low         
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21534       Low         
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21531       Low         
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21530       Low         
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21529       Low         
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21526       Low         
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21525       Low         
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21522       Low         
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21517       Low         
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           (won't fix)                                 deb     CVE-2022-21515       Low         
mysql-server-core-5.5    5.5.47-0ubuntu0.14.04.1           5.5.55-0ubuntu0.14.04.1                     deb     CVE-2017-3302        Low         
ncurses-base             5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2023-29491       Medium      
ncurses-base             5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2020-19190       Medium      
ncurses-base             5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2020-19189       Medium      
ncurses-base             5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2020-19188       Medium      
ncurses-base             5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2020-19187       Medium      
ncurses-base             5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2020-19186       Medium      
ncurses-base             5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2020-19185       Medium      
ncurses-base             5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2023-50495       Low         
ncurses-base             5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2023-45918       Low         
ncurses-base             5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2022-29458       Negligible  
ncurses-base             5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2021-39537       Negligible  
ncurses-base             5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2019-17595       Negligible  
ncurses-base             5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2019-17594       Negligible  
ncurses-base             5.9+20140118-1ubuntu1                                                         deb     CVE-2017-16879       Negligible  
ncurses-base             5.9+20140118-1ubuntu1                                                         deb     CVE-2017-13734       Negligible  
ncurses-base             5.9+20140118-1ubuntu1                                                         deb     CVE-2017-13733       Negligible  
ncurses-base             5.9+20140118-1ubuntu1                                                         deb     CVE-2017-13732       Negligible  
ncurses-base             5.9+20140118-1ubuntu1                                                         deb     CVE-2017-13731       Negligible  
ncurses-base             5.9+20140118-1ubuntu1                                                         deb     CVE-2017-13730       Negligible  
ncurses-base             5.9+20140118-1ubuntu1                                                         deb     CVE-2017-13729       Negligible  
ncurses-base             5.9+20140118-1ubuntu1                                                         deb     CVE-2017-13728       Negligible  
ncurses-base             5.9+20140118-1ubuntu1                                                         deb     CVE-2017-11113       Negligible  
ncurses-base             5.9+20140118-1ubuntu1                                                         deb     CVE-2017-11112       Negligible  
ncurses-base             5.9+20140118-1ubuntu1                                                         deb     CVE-2017-10685       Negligible  
ncurses-base             5.9+20140118-1ubuntu1                                                         deb     CVE-2017-10684       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2023-29491       Medium      
ncurses-bin              5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2020-19190       Medium      
ncurses-bin              5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2020-19189       Medium      
ncurses-bin              5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2020-19188       Medium      
ncurses-bin              5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2020-19187       Medium      
ncurses-bin              5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2020-19186       Medium      
ncurses-bin              5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2020-19185       Medium      
ncurses-bin              5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2023-50495       Low         
ncurses-bin              5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2023-45918       Low         
ncurses-bin              5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2022-29458       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2021-39537       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2019-17595       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1             (won't fix)                                 deb     CVE-2019-17594       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1                                                         deb     CVE-2017-16879       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1                                                         deb     CVE-2017-13734       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1                                                         deb     CVE-2017-13733       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1                                                         deb     CVE-2017-13732       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1                                                         deb     CVE-2017-13731       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1                                                         deb     CVE-2017-13730       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1                                                         deb     CVE-2017-13729       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1                                                         deb     CVE-2017-13728       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1                                                         deb     CVE-2017-11113       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1                                                         deb     CVE-2017-11112       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1                                                         deb     CVE-2017-10685       Negligible  
ncurses-bin              5.9+20140118-1ubuntu1                                                         deb     CVE-2017-10684       Negligible  
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  (won't fix)                                 deb     CVE-2023-26555       Medium      
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  (won't fix)                                 deb     CVE-2020-15025       Medium      
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.13           deb     CVE-2018-7183        Medium      
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2016-2516        Medium      
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2016-1550        Medium      
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2016-1548        Medium      
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2016-1547        Medium      
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2015-8138        Medium      
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2015-7978        Medium      
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2015-7977        Medium      
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  (won't fix)                                 deb     CVE-2020-13817       Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  (won't fix)                                 deb     CVE-2020-11868       Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  (won't fix)                                 deb     CVE-2018-8956        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.13           deb     CVE-2018-7185        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6                                              deb     CVE-2018-7170        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.11           deb     CVE-2017-6464        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.11           deb     CVE-2017-6463        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.11           deb     CVE-2016-9311        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.11           deb     CVE-2016-9310        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.11           deb     CVE-2016-7429        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.11           deb     CVE-2016-7428        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.11           deb     CVE-2016-7427        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.11           deb     CVE-2016-7426        Low         
ntpdate                  1:4.2.6.p5+dfsg-3ubuntu2.14.04.6  1:4.2.6.p5+dfsg-3ubuntu2.14.04.10           deb     CVE-2016-4956        Low         
